id,track_name,popularity,track_id,duration_ms,album_name,release_date,total_tracks,artist_names,artist_ids,genre
7094,Since U Been Gone,60,45oBSaWml0fU1S6qcHcpxF,198266,For Those Who Have Heart (Deluxe Edition),2007-01-22,26,['A Day To Remember'],['4NiJW4q9ichVqL1aUsgGAN'],metalcore
7095,One For the Money,62,0TgUsThAVzuvVPnJ1rSDYK,199950,Ungrateful (Deluxe),2013-05-14,13,['Escape the Fate'],['5ojhEavq6altxW8fWIlLum'],metalcore
7096,Not Good Enough For Truth In Cliché,59,50NQdrO55nqwZrDwKny5NH,231506,Dying Is Your Latest Fashion,2006-10-03,11,['Escape the Fate'],['5ojhEavq6altxW8fWIlLum'],metalcore
7097,One For the Money,62,3MAFVGKEVV9EgO1lQnPqcc,199950,Ungrateful,2013-05-14,11,['Escape the Fate'],['5ojhEavq6altxW8fWIlLum'],metalcore
7098,2nd Sucks,58,2EdZIRMxTX4lfbGzLLRh8f,147626,What Separates Me From You,2010-11-16,10,['A Day To Remember'],['4NiJW4q9ichVqL1aUsgGAN'],metalcore
7099,Slaughterhouse (feat. Bryan Garris),61,2ClgEn1FZxchrqRZ04JZzj,263947,Scoring The End Of The World,2022-06-10,13,"['Motionless In White', 'Bryan Garris', 'Knocked Loose']","['6MwPCCR936cYfM1dLsGVnl', '7I25a8b3zJkLqCW2Ikfpfe', '4qrHkx5cgWIslciLXUMrYw']",metalcore
7100,Mindreader,59,2qy1izuCE6TOacJO6hBHlO,173520,You're Welcome,2021-03-05,14,['A Day To Remember'],['4NiJW4q9ichVqL1aUsgGAN'],metalcore
7101,Lose My Mind,67,5cJZzpcqdwkUvD2f88wcgS,181935,Lose My Mind,2023-03-10,1,['Jamie Jones'],['4admDxmnri5Zco0xYrJ0ji'],minimal-techno
7102,I Want You,66,5UM6P3y6794GYNOzZvj2zh,187286,I Want You,2023-05-05,3,"['Butch', 'Nic Fanciulli']","['5kLzaeSHrmS7okc5XNE6lv', '7btR5VXutQv39SDEzcfXEk']",minimal-techno
7103,We Groovin (with Jazzy),62,6LiuMpZjyjjuXFP5Ljo9bv,181935,We Groovin (with Jazzy),2024-03-01,1,"['Jamie Jones', 'Jazzy']","['4admDxmnri5Zco0xYrJ0ji', '7zAAwgV5Wqmvpb4GzvlRkP']",minimal-techno
7104,How To Listen To This Album,60,0Py4iHLT1CPUOB6UJCrKeq,150461,Echoes,2021-11-26,10,['Stereoclip'],['4x2Ejyd2OGXtZrPvAQWvYL'],minimal-techno
7105,Fine Fine Baby (with Kah-Lo),56,5wEZ2qosMq4JnIY050e7GO,158716,Fine Fine Baby (with Kah-Lo),2023-12-01,1,"['Jamie Jones', 'Kah-Lo']","['4admDxmnri5Zco0xYrJ0ji', '59iOp415oyqGlBHyAhu4z3']",minimal-techno
7106,Sunset Drive,59,7zybSU9tFO9HNlwmGF7stc,234300,Echoes,2021-11-26,10,['Stereoclip'],['4x2Ejyd2OGXtZrPvAQWvYL'],minimal-techno
7107,Answer (ABGT587) - Mixed,38,71K0xtwY0Ag4h5yDVdFWAp,215040,Group Therapy 587 (DJ Mix),2024-07-13,18,"['Dosem', 'SOHMI']","['0zmnkCTbAxYsZAMIqXEzfS', '0gUsjVKHygvZgi27L2QViK']",minimal-techno
7108,On My Mind - Enzo is Burning Remix,61,6OYWH6FZgixV7e7VN14neq,162748,On My Mind (Enzo is Burning Remix),2024-04-26,2,"['Alan Fitzpatrick', 'Ronnie Spiteri', 'Enzo is Burning']","['40JyDxGqtYSowWYT2jaive', '7tH1Y2LeCe2LUxvru8y7Df', '2KIWGryAlZJj1PwpdRTDCB']",minimal-techno
7109,All Night Alone - Chris Lake Edit,49,49tMnLt1iXNT6QBOsepFyg,179304,All Night Alone (Chris Lake Edit),2020-08-14,1,"['Josement', 'Chris Lake']","['2Fue2rkq7Fya36fknD1EaC', '5Igpc9iLZ3YGtKeYfSrrOE']",minimal-techno
7110,Vente,53,5il5NxrB2dsemKG7T7uLGO,182891,Vente,2023-11-17,2,"['Nic Fanciulli', 'Calussa']","['7btR5VXutQv39SDEzcfXEk', '0BlAuudg3BELkqP2nONKSW']",minimal-techno
7111,Sky and Sand,68,3ZSqMer9RLSglvi18bWXYV,230500,Berlin Calling (The Soundtrack by Paul Kalkbrenner),2013-07-12,12,"['Paul Kalkbrenner', 'Fritz Kalkbrenner']","['0rasA5Z5h1ITtHelCpfu9R', '08Ut1tYxtmgIInVyQqohkM']",minimal-techno
7112,Let's Go Dancing - Matroda Remix,47,4bhe0PVXsnv9Zvo9DKD27N,195473,Let's Go Dancing (Matroda Remix),2024-02-02,1,"['Tiga', 'Audion', 'Matroda']","['5l9wiTZVfqQTfMDOt0HtwC', '1ygSVTF0A998n2Z3nmLei8', '45lcbTsX07JWzmTIjcdyBz']",minimal-techno
7113,Simulator - Odd Mob Remix,48,0GiT71RKKiZbmBH4u3VoU1,251076,Simulator Remixes,2024-07-12,3,"['Adam Beyer', 'Green Velvet', 'Odd Mob']","['1btv9qmIpbp7q1ixCYNdHu', '3ABaec4jjl95VqmG1iD4k2', '4qLwtWhlhyAoQ4S9mSrDW9']",minimal-techno
7114,Kiss From A Rose,46,5LNFAjkC0DhgUfiQcKHrX4,155624,Kiss From A Rose,2024-06-28,1,"['Green Velvet', 'Marco Lys', 'Walter Phillips']","['3ABaec4jjl95VqmG1iD4k2', '5WiohqjMNs7MtChjoHE9D1', '59WleqeZMvAUVl6ROkjahJ']",minimal-techno
7115,La Musa (with Miluhska),50,5IGqDVkK8bDHuQqsYvUvMt,183830,La Musa (with Miluhska),2024-07-19,1,"['Jamie Jones', 'Miluhska']","['4admDxmnri5Zco0xYrJ0ji', '7N3So4jUBd3uUbbx40TjpY']",minimal-techno
7116,Gravity (feat. Laura Korinth) - Edit,61,30WnQsvwFeYEd9k08vV7Dl,216000,Gravity (feat. Laura Korinth),2019-07-12,2,"['Boris Brejcha', 'Laura Korinth']","['6caPJFLv1wesmM7gwK1ACy', '060duYsbrXFx0FDnlhs72T']",minimal-techno
7117,House Music (feat. Arctic Lake) (feat. Arctic Lake) - Edit,58,4CgWViOVEbDKtcVVkFwYgh,179520,House Music (feat. Arctic Lake) (feat. Arctic Lake) [Edit],2021-04-30,1,"['Boris Brejcha', 'Arctic Lake']","['6caPJFLv1wesmM7gwK1ACy', '0IEPb9ily3E5IAYMSkwtQ6']",minimal-techno
7118,What To Do - &ME Remix,55,3PpvhYXmJdfoxeXGWJmeas,504590,What to Do (Remixes),2018-10-26,2,"['Guy Gerber', '&ME']","['3bqBkAzdPwEDe1JUvb7ZeC', '5mIowAJMp7RKNheelruV5z']",minimal-techno
7119,Rizzla - Mochakk Remix,55,3pE6Hl7fH4sbjmF9p8gzb5,321860,Rizzla (Mochakk Remix),2022-08-19,1,"['The Martinez Brothers', 'Rema', 'Gordo', 'Mochakk']","['7B1LLuCQk13H4Mb6CFBftU', '46pWGuE3dSwY3bMMXGBvVS', '4Ge9GwmWnOQsohwPTrXyHc', '0rTh1tAdrEbdKZBTiiAQSo']",minimal-techno
7120,Me Me Me,46,2VMH2r2jqBpxk5kWjM8HCo,338446,Me Me Me EP,2023-09-01,2,"[""Catz 'n Dogz"", 'Nala']","['5tYqFEuFELxnJZgGmmsfSh', '2rTvgpXa8PA62yBCfwdQxf']",minimal-techno
7121,Got Time For Me (with Channel Tres),49,3YQNUCe3btF2wUQpzfaodu,179034,Got Time For Me (with Channel Tres),2023-04-07,1,"['Jamie Jones', 'Channel Tres']","['4admDxmnri5Zco0xYrJ0ji', '4cUkGQyhLFqKHBtL58HYVp']",minimal-techno
7122,My Paradise - Vintage Culture Remix,55,4l1k3bK6OGwfRqbW5HiyT3,170645,My Paradise (Vintage Culture Remix),2022-09-02,3,"['Jamie Jones', 'Vintage Culture']","['4admDxmnri5Zco0xYrJ0ji', '28uJnu5EsrGml2tBd7y8ts']",minimal-techno
7123,Airplane Lesson,56,2SxeNZphx2bH5kju5Ntu8P,252145,Airplane Lesson,2016,1,['Stereoclip'],['4x2Ejyd2OGXtZrPvAQWvYL'],minimal-techno
7124,Porto,56,77cHi3HzlrS8XDgue2WT8y,330000,Utopia / Porto,2014-02-18,2,['Worakls'],['5RPzPJCg4ER1LzQkorZ31p'],minimal-techno
7125,Up Down Jumper,57,0evYoPRWnnQ6ACNC0LJPul,432000,Up Down Jumper,2022-06-10,2,['Boris Brejcha'],['6caPJFLv1wesmM7gwK1ACy'],minimal-techno
7126,My Paradise,54,5erkBzi1uzfVzRotIEDevu,211029,My Paradise,2022-04-29,2,['Jamie Jones'],['4admDxmnri5Zco0xYrJ0ji'],minimal-techno
7127,Second Sun,49,1hchcXyOsDcLOM6AA0nFsx,224332,Once in a Blue Moon,2020-03-06,10,"['Nils Hoffmann', 'Ben Böhmer']","['6sOEMfvCfHQ9dhSWyamXVb', '5tDjiBYUsTqzd0RkTZxK7u']",minimal-techno
7128,Home,54,6ekLy1OsrYdLMbcqc0KZ8G,221090,Nobody Is Not Loved,2021-05-28,12,['Solomun'],['5wJK4kQAkVGjqM9x46KQOC'],minimal-techno
7129,La clé des champs,57,12LOYGBr0T0IqyuhEILYFh,416000,La clé des champs,2016-09-30,2,['NTO'],['7ry8L53T4oJtSIogGYuioq'],minimal-techno
7130,Spicy (feat. Ginger) - Edit,57,6UhZJArgiJb82pkfOuQ54a,211200,Spicy (feat. Ginger) [Edit],2021-04-02,1,"['Boris Brejcha', 'Ginger']","['6caPJFLv1wesmM7gwK1ACy', '5b0sKzG9NeO7OjbZJ61ZBN']",minimal-techno
7131,Rave - Remix,55,1xcxd5hIP1hkU3IOebJkuo,239083,Rave (Remix),2022-06-24,1,"['Sam Paganini', 'Adam Beyer', 'Layton Giordani']","['50ZyjIaVHOy5Xt7FLJ7RZl', '1btv9qmIpbp7q1ixCYNdHu', '7mC3RkNNTV6p2j9w4F8Ip4']",minimal-techno
7132,Time - feat. Jules Buckley,54,4d2Gndzn9dnmUC8jIzI9d4,310986,Time (feat. Jules Buckley),2021-10-08,1,"['Tale Of Us', 'Pete Tong', 'Jules Buckley']","['1UL813H5aj3e8ekE5RqWqc', '6n1t55WMsSIUFHrAL4mUsB', '5gGbAKDXhDoBXIJe8SuBvX']",minimal-techno
7133,Purple Noise,58,6MoTeX5dtuPZ3hwaecuBkz,539520,Feuerfalter Part 02,2014-02-21,9,['Boris Brejcha'],['6caPJFLv1wesmM7gwK1ACy'],minimal-techno
7134,Ghost Kiss,56,25czN86DWwXmhOS0BmkwRR,233430,Ghost Kiss,2024-05-31,3,['Adam Beyer'],['1btv9qmIpbp7q1ixCYNdHu'],minimal-techno
7135,PAP (Pendiente Al Paso),53,7HqtpURyE5eUVY2mMImqTX,164242,PAP (Pendiente Al Paso),2021-08-13,1,"['The Martinez Brothers', 'Fuego']","['7B1LLuCQk13H4Mb6CFBftU', '7wU2WGCJ8HxkekHHE2QLul']",minimal-techno
7136,Desert Queen,53,3XEGdwonYRQM5sX0I0CsoR,236691,Desert Queen,2023-10-20,2,['Adam Beyer'],['1btv9qmIpbp7q1ixCYNdHu'],minimal-techno
7137,You & I,52,3SqFOlaoUGG8DQLQ0pPkEU,212506,You & I,2023-10-13,1,"['Joris Voorn', 'Nathan Nicholson']","['4jGpKAmwvU263l0tUh4xKU', '4q8SjmBr5X7DUmVvrnNrsd']",minimal-techno
7138,Blaze,52,5vx3XZNWCSIIhKmsutYbn5,215875,Blaze,2020-07-31,4,"['Booka Shade', 'Jan Blomqvist']","['2CKaDZ1Yo8YnWega9IeUzB', '5wMlMjOLeJfS5DfxqGfm83']",minimal-techno
7139,Simulator - Odd Mob Remix,39,4qD0XHt0mCIoWxpCqTR08y,251076,Simulator (Odd Mob Remix),2024-07-12,1,"['Adam Beyer', 'Green Velvet', 'Odd Mob']","['1btv9qmIpbp7q1ixCYNdHu', '3ABaec4jjl95VqmG1iD4k2', '4qLwtWhlhyAoQ4S9mSrDW9']",minimal-techno
7140,Millenium,54,6T5hiZikP7CNI2uXdWYlCg,421935,Eternity,2016-12-09,2,['Joachim Pastor'],['6eNOjuJSfKkAvbiGW90AkZ'],minimal-techno
7141,I Love You,47,2olzFCSJhJvc8KVxwH4J9b,262221,I Love You,2023-07-07,1,['andhim'],['6XJeFzmI6vrWyHcdB7EImP'],minimal-techno
7142,KILO - Beltran Remix,49,536rYtZCAq33yLmthsLTfE,247384,KILO (Beltran Remix),2023-03-24,2,"['The Martinez Brothers', 'Tokischa', 'Beltran']","['7B1LLuCQk13H4Mb6CFBftU', '2p4aN0Uxkk3iT3HK0cJ2cJ', '1jgSqmZTBltb5O2L7ErmEP']",minimal-techno
7143,Beyond Control,53,5pK2Elt8xOENwe8xAGfASw,332146,Apnea,2021-10-08,13,"['NTO', 'Monolink']","['7ry8L53T4oJtSIogGYuioq', '2I4hRNCYkPKJQlkoEZKjYx']",minimal-techno
7144,Running In A Dream,43,66RMkzVBVjI3MlOiQ4v4gL,269221,Running In A Dream,2024-02-09,8,"['Nils Hoffmann', 'Kasbo', 'Vancouver Sleep Clinic']","['6sOEMfvCfHQ9dhSWyamXVb', '1ikID9RZZMvkuBGDWrqajq', '77BznF1Dr1k5KyEZ6Nn3jB']",minimal-techno
7145,Fever,54,6ZT8IQupnDF9yoXSfddZSv,212869,Fever,2016-01-08,1,"['Joachim Pastor', 'Mischa']","['6eNOjuJSfKkAvbiGW90AkZ', '4mYTitBU5sHQMr2fNEDir5']",minimal-techno
7146,Haven't You Heard - Fitzy's Half Charged Mix,51,1b0e8KK2tIgMkT2tub9M93,159230,Haven't You Heard,2020-02-07,2,"['Alan Fitzpatrick', 'Patrice Rushen']","['40JyDxGqtYSowWYT2jaive', '1mNnxxnPfHQDOkFjnZmdkc']",minimal-techno
7147,Space Diver,54,3ODRIqKKn9Xos7yjPsx2Zs,397440,Space Diver,2020-01-24,12,['Boris Brejcha'],['6caPJFLv1wesmM7gwK1ACy'],minimal-techno
7148,Mirazh,54,2lIifZIxqYF0lOuBnqJ5qH,205217,Mirazh,2024-01-26,1,"['Thomas Schumacher', 'A.D.H.S.']","['7KkV7dFoGEXr4M3fpb1FgD', '7t6VUymL8RQKVqKQW9VTLl']",minimal-techno
7149,Up All Night - Radio Edit,54,60OOnXwxebQ4nysceVgQZX,182787,Up All Night,2016-11-25,5,['Agoria'],['4lu50np3LdTkRL09T7x8UP'],minimal-techno
7150,Tuk Tuk (feat. ÄTNA),51,63mBIczqBJOxSs3y5JutUR,253825,Nobody Is Not Loved,2021-05-28,12,"['Solomun', 'ÄTNA']","['5wJK4kQAkVGjqM9x46KQOC', '4ORnI4BzjKFbUply6fRvkX']",minimal-techno
7151,Rizzla,52,3mJyZXpI7SKiOA4l0pSm0v,217749,Rizzla,2022-05-13,1,"['The Martinez Brothers', 'Gordo', 'Rema']","['7B1LLuCQk13H4Mb6CFBftU', '4Ge9GwmWnOQsohwPTrXyHc', '46pWGuE3dSwY3bMMXGBvVS']",minimal-techno
7152,Spiritual but Not Religious,54,6fxq63aKjMmi1WMI9iKX5w,246706,The Arc of Tension,2017-05-19,15,['Oliver Koletzki'],['1WjBIvYAnZTkTh5UiZNwlR'],minimal-techno
7153,The Morning After,53,3H0ZT9YkGlYH9rNIcB4ysg,408595,The Morning After,2019-05-24,1,['NTO'],['7ry8L53T4oJtSIogGYuioq'],minimal-techno
7154,Leave You,44,3p1j9R2oZG7GG9OtJxphWX,234005,Leave You,2021-04-30,4,"['Einmusik', 'Lexer', 'Jyll']","['1LXTXZjheh25pXMEUT9iC1', '2vDXLZ9mI3CdTPPIzFUKlY', '255QhVPytbdcbgCbHJ5rNe']",minimal-techno
7155,Invisible - Paul Kalkbrenner Remix,59,2xUsXYIiK18wSnv2SXFGtj,457036,Invisible (Paul Kalkbrenner Remix),2021-04-14,1,"['NTO', 'Paul Kalkbrenner']","['7ry8L53T4oJtSIogGYuioq', '0rasA5Z5h1ITtHelCpfu9R']",minimal-techno
7156,Pick Up,50,5YzBL3vkQnp3JbeDRRSbSQ,398150,Knock Knock,2018-05-04,16,['DJ Koze'],['1kR99O4MgSTasyeJh8UFCg'],minimal-techno
7157,Love Me Ecstasy - Gege Radio Remix,35,0BIPOYsjEQaHJrpF0LuSXq,165667,Love Me Ecstasy (Gege Remix),2024-04-15,2,"['Patrick Slayer', 'Gege']","['25q6VjimsiyOidjcD5Zmkc', '2w9ghkMBEqMn9vPkQtizpb']",minimal-techno
7158,Killer Cocaine - Radio Edit,34,6pclr7lWvayEqxTEmvArXi,172810,High Tech Astronaut Hot Picks,2023-01-06,82,['Patrick Slayer'],['25q6VjimsiyOidjcD5Zmkc'],minimal-techno
7159,Can't Stop,51,1JR3cLdPWwOuLOKeOEdigw,205977,Can't Stop,2024-06-14,1,['Solomun'],['5wJK4kQAkVGjqM9x46KQOC'],minimal-techno
7160,3 Letters,44,3lYJLJUJiBQQLSGRmrM1jS,176283,3 Letters,2020-05-29,3,"['Agoria', 'Blasé']","['4lu50np3LdTkRL09T7x8UP', '4PqSBgXKxQuqclKpwB6iuc']",minimal-techno
7161,Running In A Dream,47,4wXTePdTVHsFKowOVLVCbs,269221,Running In A Dream,2023-12-01,3,"['Nils Hoffmann', 'Kasbo', 'Vancouver Sleep Clinic']","['6sOEMfvCfHQ9dhSWyamXVb', '1ikID9RZZMvkuBGDWrqajq', '77BznF1Dr1k5KyEZ6Nn3jB']",minimal-techno
7162,The Way Back,53,401kD29F2kQm7jKtntwqRw,446053,Compost Black Label #36,2008-08-29,3,['Solomun'],['5wJK4kQAkVGjqM9x46KQOC'],minimal-techno
7163,Blackwater - 128 full strings vocal mix,51,3etLHAzGr30F9G4bnUpdxw,518945,One Black Water (feat. Ann Saunderson),2000-01-01,5,['Octave One'],['0CRfAs5qmkRgw9x9etNGqH'],minimal-techno
7164,Day One,51,6zQnJ8yHqFpvlwXqrQKZkB,264022,Travel,2018-10-26,12,['Stereoclip'],['4x2Ejyd2OGXtZrPvAQWvYL'],minimal-techno
7165,Follow The Disco Ball,48,4vJjzAZeD5sTFdx5662jmN,240003,Can't Stop,2024-07-05,3,['Solomun'],['5wJK4kQAkVGjqM9x46KQOC'],minimal-techno
7166,Horizon,46,5YN7zT6oM0FduuivNbVRgi,199682,Horizon,2024-03-22,1,['Joris Voorn'],['4jGpKAmwvU263l0tUh4xKU'],minimal-techno
7167,Trauma - Worakls Remix,53,1uXUZfJykefWuwj9VtyxIq,600121,Hungry 5 (The Best of 5 Years),2018-11-09,15,"['NTO', 'Worakls']","['7ry8L53T4oJtSIogGYuioq', '5RPzPJCg4ER1LzQkorZ31p']",minimal-techno
7168,No Man No Cry - Jimmy Sax Version,54,426lDtGrejS1wga7gmAmDv,419500,No Man No Cry (Jimmy Sax Version),2017-08-30,1,"['Oliver Koletzki', 'Jimmy Sax']","['1WjBIvYAnZTkTh5UiZNwlR', '3HUXmgW0AIko5psVtQmqWE']",minimal-techno
7169,Perpetual Motion,45,6lURqRzgfuHN5Czub5w9Px,298986,Yearning for the Infinite,2019-11-07,14,['Max Cooper'],['0WSSKmoRbxqLf3MnXInQ2J'],minimal-techno
7170,Pliva,47,5tfqO6elC42ZwXfIN1aSDk,244570,Pliva,2022-07-28,1,"['Jamie Jones', 'AMÉMÉ']","['4admDxmnri5Zco0xYrJ0ji', '1txb9Qg5lJ3KATxPcIYyvO']",minimal-techno
7171,Domino - Rework Edit,53,5CI4uc5U66KH9g4nklN2JO,222416,Domino Remixes,2017-02-24,7,['Oxia'],['2zgFYHwSEYOc1KnldGsBXK'],minimal-techno
7172,Salzburg,53,2uTPHrN8zqYnHUb6Wuz1FC,436150,Salzburg,2014-08-22,2,['Worakls'],['5RPzPJCg4ER1LzQkorZ31p'],minimal-techno
7173,Wild,44,37NIItfko0d1jimEw6xecN,243776,Wild,2024-06-19,1,['Hot Since 82'],['1tRBmMtER4fGrzrt8O9VpS'],minimal-techno
7174,Never Look Back - Edit,53,7GxG0Ef0IwEkRZokGzi7y0,205440,Never Look Back (Edit),2019-10-18,1,['Boris Brejcha'],['6caPJFLv1wesmM7gwK1ACy'],minimal-techno
7175,When I Rock - A.D.H.S. Remix,51,2RZUzI8KssitQ4SYPr1xUd,259130,When I Rock (A.D.H.S. Remix),2023-09-22,1,"['Thomas Schumacher', 'A.D.H.S.']","['7KkV7dFoGEXr4M3fpb1FgD', '7t6VUymL8RQKVqKQW9VTLl']",minimal-techno
7176,Bad Ones (feat. Tegan and Sara),37,31AYjxq6VkR57EgcwAJFmO,272506,Bunny,2018-10-12,14,"['Matthew Dear', 'Tegan and Sara']","['2GLf7iaOOujAem5R87xwto', '5e1BZulIiYWPRm8yogwUYH']",minimal-techno
7177,Your Mind,51,5NZdurYcFYOg3s2YyzeVgE,502969,Your Mind,2018-06-18,1,"['Adam Beyer', 'Bart Skils']","['1btv9qmIpbp7q1ixCYNdHu', '6iWBjg4b4ll4jLiParnWXT']",minimal-techno
7178,Seductive,53,3iq57GayQ0Hs2cljY9xFQD,338823,Seductive,2024-05-17,1,"['Droplex', 'Mark Dekoda']","['5yePldMswAMD9fvIfRUc2o', '3FzG2HgsgPRfwpX1qSK1g8']",minimal-techno
7179,No Goodbye,62,5gwLIRjGFf3hXuHoKEsWLg,168546,No Goodbye,2019-07-26,2,['Paul Kalkbrenner'],['0rasA5Z5h1ITtHelCpfu9R'],minimal-techno
7180,So Long - Christian Loeffler Remix,49,1Q4iH1FFNBigEIuMRlCs4H,307423,Nobody Knows Remixes,2015-05-19,17,"['Joris Voorn', 'Kid A', 'Christian Löffler']","['4jGpKAmwvU263l0tUh4xKU', '2qTWOMo1aFqVudILsX9pgo', '3tSvlEzeDnVbQJBTkIA6nO']",minimal-techno
7181,Vienna - Edit,52,6QVv6TgSDadag6ftb7BEmM,188160,Level One,2024-04-19,20,"['Boris Brejcha', 'Malena Narvay']","['6caPJFLv1wesmM7gwK1ACy', '6mL3mccPFjmWrHUTC2Cm3i']",minimal-techno
7182,Verbier,48,4N00LsQe2f9SmJEq393HKf,206054,Verbier,2023-10-26,1,['Worakls'],['5RPzPJCg4ER1LzQkorZ31p'],minimal-techno
7183,What They Say,45,5S7Y5HgQ2HPqiCVkKylT2r,400115,What They Say EP,2010-09-22,4,['Maya Jane Coles'],['6TshTCYwh9ySzOO6Jy4Ux2'],minimal-techno
7184,I'm Solo (feat. Barry Drift),35,1ATCd0Y3s5oM4fm1OOJGup,235537,I'm Solo,2020-04-03,1,"['Claude VonStroke', 'Barry Drift']","['5CYAFhywQTXdZmppCp0ukd', '0nyZTuyp3znkO3V4TkSN2j']",minimal-techno
7185,Nevado Sorata,54,7xEFZweKnKVcs3OFczJAbd,275348,FOREVER FRIENDS,2024-06-14,11,"['NTO', 'Sofiane Pamart']","['7ry8L53T4oJtSIogGYuioq', '4RB2EEsmLhQTOSVQQpDzNg']",minimal-techno
7186,BARBEE,36,2oOmtxMfTI3ZvxSdqlMnbS,209880,BARBEE,2020-02-07,1,"['Green Velvet', 'Joeski']","['3ABaec4jjl95VqmG1iD4k2', '3OsEdeMsQIAdDi2OduzED7']",minimal-techno
7187,Voicemail - Original Mix,42,2IhRmHI7pDzhpF9c8iCT6x,436883,The Chapters of Green Velvet,2014,42,"['Green Velvet', 'Patrick Topping']","['3ABaec4jjl95VqmG1iD4k2', '7yRimuQSC5Ks3T2Ts0iyZa']",minimal-techno
7188,Love Seeking,45,0tsy6nz8kxejwfHa2MIj42,226565,Love Seeking,2024-06-20,2,['Mind Against'],['48LWLoeY0dhwaiX1FRsn72'],minimal-techno
7189,Midnight (The Hanging Tree),31,2Rczayj2tsm1Uga5uQ58Kz,178823,Midnight (The Hanging Tree),2020-01-10,1,"['HOSH', '1979', 'Jalja']","['3qoTlYFOahAlAh9ee3qnbs', '0L4gqdrMNbRIbNKzgcBXG6', '2KgiNo5JQEyIQdGv2Wyh4R']",minimal-techno
7190,We You - Adam Ten Remix,46,33ef6q1hDZ4Do1wm5gl2TZ,235524,We You (Adam Ten Remix),2024-03-01,2,"['Super Flu', 'Adam Ten']","['1iZiG82D4w7FLHvOUUj4zW', '05tmGPn4fFdVpnsMt0YW5S']",minimal-techno
7191,Hypnotized,54,0V2GX0aukyZMt6nSMxfOJk,340560,Großstadtmärchen,2009-09-04,9,"['Oliver Koletzki', 'Fran']","['1WjBIvYAnZTkTh5UiZNwlR', '2gct3VkeQT2IuGNFNJVj1J']",minimal-techno
7192,Bocat - Michael Bibi Remix,46,32eqGAgvDMAucaoD7es7uv,367086,Bocat (Michael Bibi Remix),2022-09-23,1,"['Guy Gerber', 'Albertina', 'Michael Bibi']","['3bqBkAzdPwEDe1JUvb7ZeC', '5Xr5eX0ZFi76JHaRDGh8pq', '4cvdQRyHmkSQSakUrW2oxv']",minimal-techno
7193,Gimme The Word,47,11uG66DBgeXl3P6vqm4wYC,179671,Gimme The Word,2024-05-03,1,"['Alan Fitzpatrick', 'HI-LO', 'Oliver Heldens']","['40JyDxGqtYSowWYT2jaive', '0ETJQforv5OXgDgidQv9qd', '5nki7yRhxgM509M5ADlN1p']",minimal-techno
7194,Insomnia 2021 - Epic Edit,51,6E1VvKBTi0FtLhE8b6GxbE,288238,Insomnia 2021,2021-06-11,2,"['Maceo Plex', 'Faithless']","['3TXQ1ddouwQAI78hV4hXDj', '5T4UKHhr4HGIC0VzdZQtAE']",minimal-techno
7195,Dreamcast,48,4B7Hi7TY2Bl76SI3tojI5e,325744,Dreamcast,2022-12-16,1,['Mind Against'],['48LWLoeY0dhwaiX1FRsn72'],minimal-techno
7196,Meet Me In São Paulo (Grelinho De Diamante),48,2uWlcCQw3nbQosOPkiLHQt,309677,"Meet Me In São Paulo (Grelinho De Diamante) (feat. Heavy Baile, Baby Perigosa & MC Tchelinho)",2024-06-07,1,"['Shlømo', 'Heavy Baile', 'MC Tchelinho', 'Mc Baby Perigosa']","['0ZdNs1hU6aAiaZxvFbtDWF', '2E4sNJOOy9hae0J8DkT43M', '2OMImVZQlaVtav9HoKxrbv', '4cozwOHA4R5HtklxTTV4o6']",minimal-techno
7197,Never (Colyn Remix),51,701hEuWyG1EZepbD5Qiu3r,217154,Four (Remixes Deluxe),2020-12-18,16,"['Joris Voorn', 'Colyn']","['4jGpKAmwvU263l0tUh4xKU', '5vr1GvUstxr6nwxniKqLOh']",minimal-techno
7198,Buggin' - Edit,45,2TqSk3lGTFTO2N6qDWpODA,275806,8-track,2019-07-26,13,"['Hot Since 82', 'Jem Cooke']","['1tRBmMtER4fGrzrt8O9VpS', '0AkL5tzM3UsDlWak9E0OwH']",minimal-techno
7199,Take It Smart,52,5Ais2rO02lfj2Sv8EcRTJ0,437760,Space Diver,2020-01-24,12,['Boris Brejcha'],['6caPJFLv1wesmM7gwK1ACy'],minimal-techno
7200,Shadow (Maceo Plex Remix),46,5BAJDNTutBFJL27pKunac1,298705,Shadow (Remixes),2021-02-24,6,"['Maceo Plex', 'Chromatics']","['3TXQ1ddouwQAI78hV4hXDj', '4tOVIRjlWWfR1RrAxyRqTE']",minimal-techno
7201,CUBA Remix,59,0a3IsWmHYDYXCqIsCVx4TF,162700,CUBA Remix,2024-06-21,1,"['Johnny Hooker', 'Marley no Beat', 'Pabllo Vittar']","['7qmf5YAQYjfjBF9C7kkjzs', '1LYVhCzrcczttykOd4ukkH', '6tzRZ39aZlNqlUzQlkuhDV']",mpb
7202,Tuyo (Narcos Theme) [Extended Version] - A Netflix Original Series Soundtrack,64,6g2BiiVQqY5v1S4HIrM54F,151565,Tuyo (Narcos Theme) [Extended Version] [A Netflix Original Series Soundtrack],2018-11-16,1,['Rodrigo Amarante'],['0UOrkpzPED604dKzxgfJqg'],mpb
